expcode,subject,session,condition,word,onset,alive,instrument,vehicle,tool,animal,bird,fruit,multinomial
MRH026,409,2,vis,violin,273.356,0,1,0,0,0,0,0,1
MRH026,409,2,vis,watermelon,90.519,1,0,0,0,0,0,1,6
MRH026,409,4,vis,accordion,104.598,0,1,0,0,0,0,0,1
MRH026,409,4,vis,aeroplane,433.696,0,0,1,0,0,0,0,2
MRH026,409,4,vis,apple,377.439,1,0,0,0,0,0,1,6
MRH026,409,4,vis,axe,408.372,0,0,0,1,0,0,0,3
MRH026,409,4,vis,banana,149.625,1,0,0,0,0,0,1,6
MRH026,409,4,vis,bicycle,222.74,0,0,1,0,0,0,0,2
MRH026,409,4,vis,brush,369.003,0,0,0,1,0,0,0,3
MRH026,409,4,vis,bus,146.813,0,0,1,0,0,0,0,2
MRH026,409,4,vis,car,124.298,0,0,1,0,0,0,0,2
MRH026,409,4,vis,cat,121.471,1,0,0,0,1,0,0,4
MRH026,409,4,vis,chain,129.939,0,0,0,1,0,0,0,3
MRH026,409,4,vis,cherry,425.244,1,0,0,0,0,0,1,6
MRH026,409,4,vis,chicken,307.103,1,0,0,0,0,1,0,5
MRH026,409,4,vis,cow,278.982,1,0,0,0,1,0,0,4
MRH026,409,4,vis,dog,391.499,1,0,0,0,1,0,0,4
MRH026,409,4,vis,drum,242.425,0,1,0,0,0,0,0,1
MRH026,409,4,vis,duck,48.354,1,0,0,0,0,1,0,5
MRH026,409,4,vis,eagle,444.946,1,0,0,0,0,1,0,5
MRH026,409,4,vis,elephant,422.432,1,0,0,0,1,0,0,4
MRH026,409,4,vis,flute,253.673,0,1,0,0,0,0,0,1
MRH026,409,4,vis,frenchhorn,8.954,0,1,0,0,0,0,0,1
MRH026,409,4,vis,grapes,101.786,1,0,0,0,0,0,1,6
MRH026,409,4,vis,guitar,62.417,0,1,0,0,0,0,0,1
MRH026,409,4,vis,hammer,335.241,0,0,0,1,0,0,0,3
MRH026,409,4,vis,harp,87.726,0,1,0,0,0,0,0,1
MRH026,409,4,vis,helicopter,366.19,0,0,1,0,0,0,0,2
MRH026,409,4,vis,horse,248.049,1,0,0,0,1,0,0,4
MRH026,409,4,vis,ladder,293.042,0,0,0,1,0,0,0,3
MRH026,409,4,vis,lemon,430.869,1,0,0,0,0,0,1,6
MRH026,409,4,vis,lion,332.427,1,0,0,0,1,0,0,4
MRH026,409,4,vis,monkey,343.692,1,0,0,0,1,0,0,4
MRH026,409,4,vis,motorcycle,239.612,0,0,1,0,0,0,0,2
MRH026,409,4,vis,ostrich,11.78,1,0,0,0,0,1,0,5
MRH026,409,4,vis,owl,68.041,1,0,0,0,0,1,0,5
MRH026,409,4,vis,peacock,127.112,1,0,0,0,0,1,0,5
MRH026,409,4,vis,penguin,264.921,1,0,0,0,0,1,0,5
MRH026,409,4,vis,piano,0.501,0,1,0,0,0,0,0,1
MRH026,409,4,vis,pliers,160.874,0,0,0,1,0,0,0,3
MRH026,409,4,vis,pumpkin,315.539,1,0,0,0,0,0,1,6
MRH026,409,4,vis,rooster,180.559,1,0,0,0,0,1,0,5
MRH026,409,4,vis,scissors,3.328,0,0,0,1,0,0,0,3
MRH026,409,4,vis,screwdriver,45.528,0,0,0,1,0,0,0,3
MRH026,409,4,vis,screw,352.13,0,0,0,1,0,0,0,3
MRH026,409,4,vis,sheep,34.279,1,0,0,0,1,0,0,4
MRH026,409,4,vis,sled,14.594,0,0,1,0,0,0,0,2
MRH026,409,4,vis,squirrel,166.498,1,0,0,0,1,0,0,4
MRH026,409,4,vis,strawberry,450.587,1,0,0,0,0,0,1,6
MRH026,409,4,vis,swan,397.123,1,0,0,0,0,1,0,5
MRH026,409,4,vis,tomato,287.418,1,0,0,0,0,0,1,6
MRH026,409,4,vis,train,340.865,0,0,1,0,0,0,0,2
MRH026,409,4,vis,truck,205.867,0,0,1,0,0,0,0,2
MRH026,409,4,vis,trumpet,208.679,0,1,0,0,0,0,0,1
MRH026,409,4,vis,violin,76.477,0,1,0,0,0,0,0,1
MRH026,409,4,vis,watermelon,200.243,1,0,0,0,0,0,1,6
MRH026,409,5,vis,accordion,22.998,0,1,0,0,0,0,0,1
MRH026,409,5,vis,aeroplane,340.914,0,0,1,0,0,0,0,2
MRH026,409,5,vis,apple,163.686,1,0,0,0,0,0,1,6
MRH026,409,5,vis,axe,326.836,0,0,0,1,0,0,0,3
MRH026,409,5,vis,banana,324.01,1,0,0,0,0,0,1,6
MRH026,409,5,vis,bicycle,155.234,0,0,1,0,0,0,0,2
MRH026,409,5,vis,brush,422.5,0,0,0,1,0,0,0,3
MRH026,409,5,vis,bus,87.726,0,0,1,0,0,0,0,2
MRH026,409,5,vis,car,315.558,0,0,1,0,0,0,0,2
MRH026,409,5,vis,cat,0.501,1,0,0,0,1,0,0,4
MRH026,409,5,vis,chain,256.502,0,0,0,1,0,0,0,3
MRH026,409,5,vis,cherry,203.056,1,0,0,0,0,0,1,6
MRH026,409,5,vis,chicken,248.066,1,0,0,0,0,1,0,5
MRH026,409,5,vis,cow,408.439,1,0,0,0,1,0,0,4
MRH026,409,5,vis,dog,385.926,1,0,0,0,1,0,0,4
MRH026,409,5,vis,drum,115.864,0,1,0,0,0,0,0,1
MRH026,409,5,vis,duck,276.187,1,0,0,0,0,1,0,5
MRH026,409,5,vis,eagle,96.179,1,0,0,0,0,1,0,5
MRH026,409,5,vis,elephant,239.632,1,0,0,0,1,0,0,4
MRH026,409,5,vis,flute,191.808,0,1,0,0,0,0,0,1
MRH026,409,5,vis,frenchhorn,301.496,0,1,0,0,0,0,0,1
MRH026,409,5,vis,grapes,31.435,1,0,0,0,0,0,1,6
MRH026,409,5,vis,guitar,450.621,0,1,0,0,0,0,0,1
MRH026,409,5,vis,hammer,444.996,0,0,0,1,0,0,0,3
MRH026,409,5,vis,harp,236.816,0,1,0,0,0,0,0,1
MRH026,409,5,vis,helicopter,93.366,0,0,1,0,0,0,0,2
MRH026,409,5,vis,horse,338.087,1,0,0,0,1,0,0,4
MRH026,409,5,vis,ladder,76.478,0,0,0,1,0,0,0,3
MRH026,409,5,vis,lemon,34.261,1,0,0,0,0,0,1,6
MRH026,409,5,vis,lion,377.488,1,0,0,0,1,0,0,4
MRH026,409,5,vis,monkey,101.804,1,0,0,0,1,0,0,4
MRH026,409,5,vis,motorcycle,59.589,0,0,1,0,0,0,0,2
MRH026,409,5,vis,ostrich,143.985,1,0,0,0,0,1,0,5
MRH026,409,5,vis,owl,388.753,1,0,0,0,0,1,0,5
MRH026,409,5,vis,peacock,51.151,1,0,0,0,0,1,0,5
MRH026,409,5,vis,penguin,214.304,1,0,0,0,0,1,0,5
MRH026,409,5,vis,piano,169.311,0,1,0,0,0,0,0,1
MRH026,409,5,vis,pliers,11.75,0,0,0,1,0,0,0,3
MRH026,409,5,vis,pumpkin,394.379,1,0,0,0,0,0,1,6
MRH026,409,5,vis,rooster,73.666,1,0,0,0,0,1,0,5
MRH026,409,5,vis,scissors,298.684,0,0,0,1,0,0,0,3
MRH026,409,5,vis,screwdriver,273.375,0,0,0,1,0,0,0,3
MRH026,409,5,vis,screw,352.164,0,0,0,1,0,0,0,3
MRH026,409,5,vis,sheep,82.102,1,0,0,0,1,0,0,4
MRH026,409,5,vis,sled,48.324,0,0,1,0,0,0,0,2
MRH026,409,5,vis,squirrel,231.177,1,0,0,0,1,0,0,4
MRH026,409,5,vis,strawberry,245.254,1,0,0,0,0,0,1,6
MRH026,409,5,vis,swan,374.661,1,0,0,0,0,1,0,5
MRH026,409,5,vis,tomato,177.747,1,0,0,0,0,0,1,6
MRH026,409,5,vis,train,363.412,0,0,1,0,0,0,0,2
MRH026,409,5,vis,truck,25.81,0,0,1,0,0,0,0,2
MRH026,409,5,vis,trumpet,90.539,0,1,0,0,0,0,0,1
MRH026,409,5,vis,violin,225.553,0,1,0,0,0,0,0,1
MRH026,409,5,vis,watermelon,211.492,1,0,0,0,0,0,1,6
MRH026,410,1,vis,accordion,307.382,0,1,0,0,0,0,0,1
MRH026,410,1,vis,aeroplane,183.568,0,0,1,0,0,0,0,2
MRH026,410,1,vis,apple,346.984,1,0,0,0,0,0,1,6
MRH026,410,1,vis,axe,3.327,0,0,0,1,0,0,0,3
MRH026,410,1,vis,banana,0.501,1,0,0,0,0,0,1,6
MRH026,410,1,vis,bicycle,237.015,0,0,1,0,0,0,0,2
MRH026,410,1,vis,brush,51.151,0,0,0,1,0,0,0,3
MRH026,410,1,vis,bus,107.492,0,0,1,0,0,0,0,2
MRH026,410,1,vis,car,324.47,0,0,1,0,0,0,0,2
MRH026,410,1,vis,cat,197.628,1,0,0,0,1,0,0,4
MRH026,410,1,vis,chain,115.928,0,0,0,1,0,0,0,3
MRH026,410,1,vis,cherry,45.527,1,0,0,0,0,0,1,6
MRH026,410,1,vis,chicken,279.244,1,0,0,0,0,1,0,5
MRH026,410,1,vis,cow,442.71,1,0,0,0,1,0,0,4
MRH026,410,1,vis,dog,211.688,1,0,0,0,1,0,0,4
MRH026,410,1,vis,drum,290.507,0,1,0,0,0,0,0,1
MRH026,410,1,vis,duck,383.607,1,0,0,0,0,1,0,5
MRH026,410,1,vis,eagle,59.587,1,0,0,0,0,1,0,5
MRH026,410,1,vis,elephant,406.153,1,0,0,0,1,0,0,4
MRH026,410,1,vis,flute,287.681,0,1,0,0,0,0,0,1
MRH026,410,1,vis,frenchhorn,363.922,0,1,0,0,0,0,0,1
MRH026,410,1,vis,grapes,138.475,1,0,0,0,0,0,1,6
MRH026,410,1,vis,guitar,6.141,0,1,0,0,0,0,0,1
MRH026,410,1,vis,hammer,437.086,0,0,0,1,0,0,0,3
MRH026,410,1,vis,harp,23.014,0,1,0,0,0,0,0,1
MRH026,410,1,vis,helicopter,175.083,0,0,1,0,0,0,0,2
MRH026,410,1,vis,horse,265.184,1,0,0,0,1,0,0,4
MRH026,410,1,vis,ladder,330.094,0,0,0,1,0,0,0,3
MRH026,410,1,vis,lemon,84.946,1,0,0,0,0,0,1,6
MRH026,410,1,vis,lion,68.071,1,0,0,0,1,0,0,4
MRH026,410,1,vis,monkey,14.578,1,0,0,0,1,0,0,4
MRH026,410,1,vis,motorcycle,25.841,0,0,1,0,0,0,0,2
MRH026,410,1,vis,ostrich,225.749,1,0,0,0,0,1,0,5
MRH026,410,1,vis,owl,341.343,1,0,0,0,0,1,0,5
MRH026,410,1,vis,peacock,420.214,1,0,0,0,0,1,0,5
MRH026,410,1,vis,penguin,34.28,1,0,0,0,0,1,0,5
MRH026,410,1,vis,piano,377.983,0,1,0,0,0,0,0,1
MRH026,410,1,vis,pliers,358.298,0,0,0,1,0,0,0,3
MRH026,410,1,vis,pumpkin,389.231,1,0,0,0,0,0,1,6
MRH026,410,1,vis,rooster,228.575,1,0,0,0,0,1,0,5
MRH026,410,1,vis,scissors,344.17,0,0,0,1,0,0,0,3
MRH026,410,1,vis,screwdriver,253.937,0,0,0,1,0,0,0,3
MRH026,410,1,vis,screw,386.419,0,0,0,1,0,0,0,3
MRH026,410,1,vis,sheep,11.765,1,0,0,0,1,0,0,4
MRH026,410,1,vis,sled,451.146,0,0,1,0,0,0,0,2
MRH026,410,1,vis,squirrel,163.833,1,0,0,0,1,0,0,4
MRH026,410,1,vis,strawberry,70.885,1,0,0,0,0,0,1,6
MRH026,410,1,vis,swan,349.81,1,0,0,0,0,1,0,5
MRH026,410,1,vis,tomato,293.321,1,0,0,0,0,0,1,6
MRH026,410,1,vis,train,313.006,0,0,1,0,0,0,0,2
MRH026,410,1,vis,truck,400.529,0,0,1,0,0,0,0,2
MRH026,410,1,vis,trumpet,355.484,0,1,0,0,0,0,0,1
MRH026,410,1,vis,violin,127.226,0,1,0,0,0,0,0,1
MRH026,410,1,vis,watermelon,132.851,1,0,0,0,0,0,1,6
MRH026,410,2,vis,accordion,87.74,0,1,0,0,0,0,0,1
MRH026,410,2,vis,aeroplane,324.804,0,0,1,0,0,0,0,2
MRH026,410,2,vis,apple,330.428,1,0,0,0,0,0,1,6
MRH026,410,2,vis,axe,260.06,0,0,0,1,0,0,0,3
MRH026,410,2,vis,banana,98.99,1,0,0,0,0,0,1,6
MRH026,410,2,vis,bicycle,279.744,0,0,1,0,0,0,0,2
MRH026,410,2,vis,brush,6.125,0,0,0,1,0,0,0,3
MRH026,410,2,vis,bus,0.501,0,0,1,0,0,0,0,2
MRH026,410,2,vis,car,398.516,0,0,1,0,0,0,0,2
MRH026,410,2,vis,cat,412.577,1,0,0,0,1,0,0,4
MRH026,410,2,vis,chain,296.631,0,0,0,1,0,0,0,3
MRH026,410,2,vis,cherry,167.145,1,0,0,0,0,0,1,6
MRH026,410,2,vis,chicken,37.089,1,0,0,0,0,1,0,5
MRH026,410,2,vis,cow,84.913,1,0,0,0,1,0,0,4
MRH026,410,2,vis,dog,378.832,1,0,0,0,1,0,0,4
MRH026,410,2,vis,drum,206.581,0,1,0,0,0,0,0,1
MRH026,410,2,vis,duck,161.521,1,0,0,0,0,1,0,5
MRH026,410,2,vis,eagle,153.085,1,0,0,0,0,1,0,5
MRH026,410,2,vis,elephant,435.539,1,0,0,0,1,0,0,4
MRH026,410,2,vis,flute,59.588,0,1,0,0,0,0,0,1
MRH026,410,2,vis,frenchhorn,96.178,0,1,0,0,0,0,0,1
MRH026,410,2,vis,grapes,82.099,1,0,0,0,0,0,1,6
MRH026,410,2,vis,guitar,203.767,0,1,0,0,0,0,0,1
MRH026,410,2,vis,hammer,229.077,0,0,0,1,0,0,0,3
MRH026,410,2,vis,harp,192.504,0,1,0,0,0,0,0,1
MRH026,410,2,vis,helicopter,169.957,0,0,1,0,0,0,0,2
MRH026,410,2,vis,horse,265.684,1,0,0,0,1,0,0,4
MRH026,410,2,vis,ladder,316.368,0,0,0,1,0,0,0,3
MRH026,410,2,vis,lemon,76.46,1,0,0,0,0,0,1,6
MRH026,410,2,vis,lion,251.574,1,0,0,0,1,0,0,4
MRH026,410,2,vis,monkey,333.24,1,0,0,0,1,0,0,4
MRH026,410,2,vis,motorcycle,127.726,0,0,1,0,0,0,0,2
MRH026,410,2,vis,ostrich,443.975,1,0,0,0,0,1,0,5
MRH026,410,2,vis,owl,293.805,1,0,0,0,0,1,0,5
MRH026,410,2,vis,peacock,220.641,1,0,0,0,0,1,0,5
MRH026,410,2,vis,penguin,45.527,1,0,0,0,0,1,0,5
MRH026,410,2,vis,piano,305.069,0,1,0,0,0,0,0,1
MRH026,410,2,vis,pliers,181.205,0,0,0,1,0,0,0,3
MRH026,410,2,vis,pumpkin,34.263,1,0,0,0,0,0,1,6
MRH026,410,2,vis,rooster,426.638,1,0,0,0,0,1,0,5
MRH026,410,2,vis,scissors,11.749,0,0,0,1,0,0,0,3
MRH026,410,2,vis,screwdriver,310.694,0,0,0,1,0,0,0,3
